id,ra,dec,pmra,pmdec,pmraerr,pmdecerr,gmag,rmag,imag,ndet,mjd,deltamjd,class_star,flags,random_id
28920_5407,270.00348704644716,45.01927829632872,61.64901,37.322964,89.800735,90.109665,21.592253,21.30328,99.99,7,57740.41956234018,389.01874,0.868443,0,0.146118
28438_2864,268.3849320049772,45.388376309587485,-46.821926,61.296947,109.710304,109.75612,22.074316,21.46298,99.99,8,57709.04076593951,735.9609,0.136751,0,0.14678
28921_2567,270.96266562558617,45.11141674148419,-10.550475,23.328001,92.18135,92.41398,21.806717,20.92921,99.99,7,57688.70195087684,396.98178,0.125471,0,0.147552
28917_4007,268.12503552260733,45.12514911217214,-24.827501,-32.71623,91.785614,91.94105,20.421875,20.17405,99.99,7,57631.85257818011,381.01892,0.018679,0,0.148348
31873_4126,267.0742373269877,42.658372375719736,-90.07521,-10.215262,44.408092,44.281963,21.90625,20.901878,99.99,7,57618.4155277667,381.02707,0.979562,0,0.148622
29406_1258,272.6692537760679,44.35847972954192,-15.823316,55.36434,13.086731,14.020976,19.786028,18.395012,99.99,7,57695.377342717125,744.9896,0.981864,0,0.149782
29887_3205,268.1735872456391,44.245221321179336,-102.28779,47.553158,97.11701,97.295876,21.196644,20.323475,99.99,8,57755.034630839655,414.77658,0.020339,2,0.150068
28922_7146,271.76521121374583,45.185453824690576,463.58536,512.78986,144.60625,158.18604,15.935935,15.421875,99.99,4,57545.109398301924,55.872715,0.994263,3,0.151448
29888_3385,269.0771306478194,44.26681673022293,-56.823895,-11.287001,31.57439,31.72907,21.734375,20.458904,99.99,7,57683.70966703092,397.0076,0.951451,3,0.152238
29401_241,268.8097859015054,44.51750861446151,-138.26134,-20.671635,86.08226,86.33264,21.90625,20.564816,99.99,6,57649.24231323352,397.00903,0.776876,0,0.152922
27968_5885,271.9525299261425,45.85621040046219,45.25845,39.866985,92.120224,92.27521,21.952961,21.352896,99.99,7,57695.835444654935,737.996,0.177588,0,0.153929
31877_4194,269.8657163828388,42.5593058513438,-30.562788,-100.21251,187.9505,188.05307,21.369549,20.801958,99.99,8,57662.276199320564,421.78046,0.010458,0,0.154826
29406_354,272.302681186478,44.58909773439232,45.971806,31.331472,92.21264,92.27757,21.859375,21.068802,99.99,7,57688.41268733683,744.98804,0.042045,0,0.15618
27029_1030,270.9254039896568,46.58882168478912,116.26881,42.979725,101.99888,102.18379,21.774845,21.534887,99.99,9,57738.05493327732,738.00916,0.21091,3,0.156393
26567_4263,272.1903570165602,46.967289826039845,-6.538176,103.20519,93.18002,93.315125,21.4856,20.5604,99.99,9,57704.28535672893,734.01514,0.011487,3,0.15812
28441_2523,270.08544498498094,45.35739036006929,-9.873826,-8.822406,102.56737,102.78716,21.951723,21.286871,99.99,7,57783.41602792711,728.96576,0.178932,0,0.158516
31378_1261,272.34191992259076,42.96077121014911,15.488296,51.26224,59.61766,59.74987,21.735922,21.353249,99.99,9,57736.507530386356,747.8862,0.917806,0,0.164584
27494_6044,269.7629474361597,46.06472559766974,197.50417,-162.71056,259.54285,259.8737,21.140625,20.838705,99.99,3,57891.06814345345,698.013,0.019503,3,0.165623
29886_3834,267.59675558087685,44.439197643827676,-7.012275,-20.203743,154.91653,155.01672,22,21.890625,99.99,5,57660.43620342193,378.0152,0.828613,0,0.165888
25647_4780,267.57146241980706,47.883049629804944,21.40926,36.1942,116.05157,116.354935,21.5625,20.876575,99.99,6,57769.57294015874,723.972,0.024497,0,0.165982
30877_5346,271.0783816925372,43.52267969512555,-24.269524,-15.310505,134.65656,135.01814,21.983479,20.931204,99.99,5,57615.601904935764,391.02396,0.963672,0,0.166961
30873_4326,268.2087183205574,43.4327454621239,-23.02379,-28.852322,89.922806,90.26789,21.254847,20.350004,99.99,9,57651.278287203415,414.79755,0.015082,0,0.167288
28921_994,271.18165701112804,44.9123619619548,-2.08578,50.15317,48.36265,48.55348,21.213846,20.916468,99.99,8,57767.01711439859,744.9675,0.837189,3,0.167356
26108_2620,271.92110845742246,47.29904355697213,120.45872,-26.658285,247.99734,248.04681,20.6202,20.015625,99.99,4,57643.600576548604,398.8318,0.021696,3,0.171101
25649_1423,268.4722026808531,47.56563814340969,-26.35212,19.212461,121.57845,121.74577,21.25,20.396442,99.99,8,57712.79544538108,380.05148,0.012765,3,0.172658
28439_1838,268.72929875537375,45.42327518171447,-0.927844,-6.604373,124.15325,124.20379,20.946636,20.790007,99.99,8,57754.91404532461,735.9643,0.006038,0,0.174373
30377_3931,267.7121103955018,43.85854635561903,-55.636864,-29.63001,28.068792,28.265263,21.214361,20.035751,99.99,9,57651.94269812164,414.79755,0.513913,3,0.174811
32384_4211,269.98633014771445,42.511700144391746,-14.390451,196.04779,254.84116,254.95374,21.953125,21.489029,99.99,7,57574.28032653486,387.02234,0.172505,0,0.174938
30875_2207,269.3876430050178,43.39841104676496,62.413124,-18.588177,62.49053,62.793137,20.664202,19.890625,99.99,6,57772.72289385282,743.90576,0.025973,0,0.175057
27031_3902,272.78111326392406,46.45034030931286,-11.833083,8.996355,96.95061,97.11097,21.279408,20.967497,99.99,7,57694.111586525105,738.0039,0.033436,0,0.175787
27494_4983,269.9623199565577,46.40823931931634,0.560105,-10.168616,118.87059,118.969475,20.991087,20.33594,99.99,7,57737.97246043384,729.964,0.010809,0,0.176794
30377_656,267.30694140918166,43.56764793746738,199.00925,4.483306,73.56911,74.28171,20.943539,19.657753,99.99,8,57621.01231436536,414.79398,0.081017,2,0.17682
31371_6794,267.2790148346755,42.705125250945535,1529.4131,-294.69644,1819.4385,1821.8549,21.90625,21.875,99.99,3,57892.71579597285,51.78552,0.800049,0,0.17768
26562_4346,268.0237999951011,46.973044858846556,72.35374,57.0869,76.60164,78.42944,21.5,20.620203,99.99,6,57709.73304909965,729.9586,0.684163,0,0.178663
30873_3680,268.15254386243026,43.19285612424422,21.894848,-1.420388,123.26967,123.50581,22.03125,21.730818,99.99,7,57623.13723706567,381.0067,0.479039,0,0.180176
30879_5566,272.41631800182944,43.518865332180205,49.060448,235.79498,134.12492,160.82138,17.751078,16.96155,99.99,6,57537.23218582998,61.9014,0.99349,0,0.180332
26567_501,272.05997898907805,46.87796970506516,8.217607,24.603193,198.80061,198.86803,21.043842,20.655054,99.99,8,57726.02120716486,738.00793,0.007378,0,0.180362
30379_5167,269.1311879941675,43.855684572525924,-243.42511,29.057148,163.36041,163.37659,21.83582,21.54326,99.99,8,57713.776716852386,414.79648,0.207949,0,0.182668
26102_4645,267.19835443515,47.48703405932021,263.21768,18.336962,328.1456,328.57913,21.390625,21,99.99,4,57621.15170285653,380.03894,0.121134,0,0.184016
32386_6228,271.1457038801031,42.09530010060453,-23.16433,-36.19066,183.32118,184.13474,22.078125,21.6875,99.99,3,57895.72311213395,714.9848,0.293091,0,0.187564
25649_4072,268.9914039926279,47.85912177231667,-11.487227,35.52813,101.10263,101.49002,21.59375,20.96892,99.99,7,57687.99116776026,380.05148,0.016682,0,0.18876
29403_2591,270.5469299213329,44.39186570048375,-15.681536,-4.765592,132.38155,132.55835,20.171875,19.701107,99.99,8,57709.923231486464,397.00638,0.005795,2,0.189252
26106_2156,270.28588660298396,47.321641470693415,18.853233,1.020144,106.479485,106.771095,22.046875,21.881578,99.99,6,57778.41007918841,404.79248,0.777425,0,0.19058
30874_2903,269.02041999716084,43.409007890786036,-27.716595,53.80195,46.161564,46.480896,22.21875,21.09464,99.99,8,57664.802584311925,380.05093,0.9646,0,0.198546
31878_1131,270.4214729769951,42.59046821544152,65.77995,-24.125256,11.541059,13.94039,17.034605,16.395693,99.99,9,57645.967172539065,421.78046,0.665921,3,0.199474
31881_254,272.3394337043996,42.64315253069735,-55.77789,0.4689,68.57008,68.8978,21.572672,20.615774,99.99,9,57736.506328294054,747.8877,0.018433,0,0.199866
25652_3969,271.2687667228262,47.55752600031753,-57.807323,-0.496715,148.5626,148.63678,22.0625,21.419853,99.99,6,57718.41066205882,732.027,0.046527,0,0.202364
30872_4127,267.57533027332437,43.50252296672903,72.14605,60.192276,158.28801,158.49516,21.953125,20.43468,99.99,6,57647.06322097848,414.79755,0.123853,1,0.20604
27491_4461,267.28042899505283,46.106414591380734,-65.407845,-140.03644,145.82904,145.93715,21.9976,21.764595,99.99,9,57768.640275320766,735.9383,0.454359,2,0.206733
28443_1526,271.57675718296997,45.68004063884008,123.2666,12.418358,113.52369,113.6141,21.217705,20.482061,99.99,7,57798.37453706736,743.98816,0.01041,3,0.20675
27024_2378,267.43361609841935,46.56353645632077,5.487235,-11.932503,143.27701,143.44186,22.125,21.953125,99.99,5,57746.196740523636,729.9682,0.22429,0,0.206797
28442_6690,271.165415636342,45.469606907854335,-58.600372,-3.713334,9.14678,10.461656,17.700264,17.163528,99.99,7,57802.095242684045,736.9976,0.989397,3,0.207361
29399_5377,267.6029092887162,44.595753238980585,68.14254,-15.358583,42.61089,42.80079,20.09375,19.780588,99.99,6,57645.26107263371,377.02066,0.914714,2,0.20879
30877_5152,271.096537644287,43.51883627617346,-0.956154,-116.04923,262.15768,262.30548,21.738565,20.297274,99.99,6,57598.0750153015,398.00266,0.053022,3,0.208902
30879_4795,272.52475140503685,43.46532099201371,5.150915,172.29744,181.07133,181.22473,21.057968,20.319944,99.99,7,57690.83361743444,742.90985,0.002931,2,0.210838
26567_4407,272.1387841288364,47.006287973065696,11.544272,72.842705,145.84154,145.94473,20.364843,19.881754,99.99,6,57725.88217905342,734.01514,0.005013,0,0.211359
30875_6014,269.9157486337013,43.67716470456436,-24.393347,-5.313599,138.86742,138.95052,22.091223,21.422808,99.99,8,57669.29060371878,397.00772,0.171256,0,0.212415
27968_2881,272.2134556193412,45.52067502033377,27.348438,131.95294,207.69722,207.65706,20.968174,20.646255,99.99,7,57642.405699028364,412.87793,0.005583,3,0.212703
30872_6251,267.4585795117206,43.34568728729348,275.1807,-25.577782,253.38606,253.35158,22.09375,21.202671,99.99,6,57646.56524167489,421.7805,0.230838,0,0.213529
29401_4011,268.93945639090214,44.730783901807634,-6.972128,115.94373,48.231243,49.120937,19.453125,19.21875,99.99,5,57604.20761141032,396.98138,0.950293,3,0.214088
29401_4212,268.8673650657491,44.72114352165473,-47.09693,-46.092407,50.15178,50.626686,20.953125,19.523714,99.99,6,57649.24692164408,396.98138,0.981852,0,0.214589
26105_3033,269.578259270079,47.37124033262661,-27.354464,-13.759535,116.74859,116.90506,22.125,21.671213,99.99,7,57691.099984585504,401.80994,0.769217,0,0.21619
28443_2806,272.0234942932743,45.2867044782632,-69.613304,2.772064,8.251071,8.09938,16.296347,15.959938,99.99,6,57780.3920556795,743.9924,0.989339,3,0.222768
30872_2725,267.8039094793264,43.49911375136791,-163.60358,-26.025679,159.66417,159.8356,21.828125,21.662024,99.99,6,57581.594018758275,381.00128,0.77771,0,0.223244
26566_6854,271.17950158845457,46.80048390438068,306.55826,-40.051548,30.841482,31.34288,21.917833,20.830286,99.99,7,57753.65431587518,738.00775,0.452183,2,0.225623
25653_3723,272.1279692020207,47.75300957770235,81.768654,258.10403,309.7454,316.69522,19.508558,18.993431,99.99,5,57555.58366759773,50.90916,0.984375,0,0.226136
28919_4841,269.69365252818903,45.216955924201486,-21.998436,-36.74665,96.628815,96.77047,22.234375,21.916761,99.99,8,57749.81614975323,396.0095,0.85025,0,0.226359
28438_1819,267.88085005825604,45.39459673940302,-85.52152,43.089577,150.03404,150.0806,21.953125,21.32976,99.99,6,57764.583284103544,735.96533,0.070681,0,0.22673
29891_5032,270.86864092548143,44.37745229353916,-132.66039,-20.064856,123.25814,123.42336,20.484375,20.08317,99.99,7,57683.845815825676,397.01126,0.009424,0,0.229124
25198_2526,268.65108469113176,47.877264142012706,-8.929082,49.148438,155.1554,155.30939,21.921875,21.07239,99.99,7,57737.549870943054,726.9655,0.031082,0,0.229149
27494_595,269.4239886441597,45.91255818221214,-23.70419,-55.83874,183.0066,183.1734,21.578125,99.99,99.99,4,57708.17852815741,380.01566,0.214359,0,0.229666
32385_4266,270.3909349786137,42.29641953920424,-32.5024,28.86126,101.68378,101.79403,21.7331,21.105959,99.99,10,57706.999094188024,750.8809,0.057018,0,0.229779
30383_1241,271.66979175132076,43.84758617261069,192.67229,90.1552,148.5605,148.61142,22.234375,99.99,99.99,4,57709.43956395588,391.0226,0.62738,0,0.229897
28441_3839,270.2095124810611,45.488356195035045,-16.517784,16.83141,140.01138,140.14415,22.015625,21.37616,99.99,7,57835.434166222476,717.054,0.109891,0,0.233203
31881_2334,272.6604748025928,42.33648862815711,-118.130936,51.66004,46.16741,46.78169,20.871414,19.484287,99.99,8,57716.01147120283,747.89105,0.950378,3,0.233385
28439_2073,268.68418410074366,45.18068401432907,-25.00514,77.06634,18.234472,19.334751,20.265625,19.060507,99.99,6,57707.75646438706,396.0125,0.845988,3,0.233698
31371_4198,267.51119808251366,43.16212349862786,-3284.896,248.90747,3460.2302,3462.014,21.875,21.872618,99.99,5,57517.420547007394,36.0017,0.278827,0,0.234639
29399_1772,267.50028402038436,44.48594166621645,-58.215656,-179.43752,21.564749,21.23983,18.4987,17.243465,99.99,6,57591.73737821231,378.0152,0.983561,2,0.236289
28922_2197,271.9008159153512,45.112745629131055,57.596306,34.78766,93.218285,93.466545,21.170826,20.732676,99.99,8,57718.63893362315,743.9923,0.055654,0,0.236438
28438_4043,268.10632344284795,45.316176090893784,122.76603,43.92334,54.805893,55.134872,21.183653,19.681896,99.99,8,57709.04060100892,735.9609,0.023009,2,0.238482
30873_3816,268.3055115935909,43.56978133600551,168.94543,59.519432,249.10413,249.3167,22.002907,21.450806,99.99,8,57623.54369379103,398.002,0.097769,2,0.239678
30381_6250,270.33720570905484,44.01694308185485,-27.288889,-42.187626,51.517113,52.276268,21.052238,20.944368,99.99,8,57714.016352865205,413.8032,0.84964,0,0.24004
26106_3259,270.7447782479715,46.994399993360474,4.09605,75.29598,104.008026,104.09473,21.78125,21.26955,99.99,7,57742.3993760686,734.0218,0.10176,0,0.243809
29888_2560,268.5515150648487,44.086536004791355,-7.816188,-62.963825,23.511532,26.24376,20.44436,19.101542,99.99,8,57713.89955260896,413.80313,0.687714,0,0.244738
28916_5801,267.69605692288684,45.26787019591351,81.744995,115.75845,41.885826,41.971577,20.504808,19.522005,99.99,7,57682.54902846779,735.96533,0.561816,3,0.244992
27024_4733,267.38262233029445,46.806515445183116,19.98788,49.358063,29.457027,29.823353,20.324736,20.056112,99.99,8,57755.78704795195,729.9682,0.963013,0,0.246988
31874_6360,267.70290626390903,42.656856239278625,19.779497,-8.302437,109.12602,109.460075,21.1875,20.520054,99.99,8,57666.62106386485,412.80835,0.017219,0,0.247286
29893_6940,272.47431106283847,44.33737581746191,6.098448,14.552031,257.28732,257.33182,21.546875,21.171875,99.99,5,57609.21141534541,391.03366,0.073292,0,0.247979
30879_1759,272.7435556820188,43.19289964484713,63.713886,-104.458565,202.28807,202.53363,22.0625,21.46875,99.99,4,57630.93057183211,398.02533,0.37606,0,0.250351
27497_675,271.6989591407249,46.10800772211644,-25.669304,-44.480396,54.590393,54.501812,21.84375,21.473408,99.99,7,57742.42558957889,743.9688,0.901158,0,0.253245
30381_2564,270.06123909213073,44.006177699546356,-11.362643,-4.791747,109.462494,109.62109,21.328125,20.472483,99.99,8,57661.64732080494,413.8045,0.011303,0,0.253559
30872_1839,267.48398361436574,43.60272660739713,61.69922,126.64791,96.311386,96.37947,21.050945,20.804024,99.99,10,57635.80115704797,414.79398,0.778577,2,0.255248
29886_5095,267.76122624431764,44.525835912109834,40.67468,-36.66993,37.816376,37.38809,21.75,20.609337,99.99,7,57630.70747983529,378.01306,0.750645,3,0.255732
28918_765,268.58314357801146,44.68263940140525,-72.39644,-68.65393,177.12596,177.24196,22.065105,21.489899,99.99,8,57622.03623425693,396.9844,0.354212,0,0.258398
31876_1896,268.79184111378004,42.71390580868987,-8.62277,2.649894,117.5655,117.6606,21.17095,20.629326,99.99,8,57761.248987444094,756.8746,0.018869,0,0.259057
30874_1579,268.6788517936307,43.22278926086517,82.62726,-11.243259,75.765915,76.13483,21.509657,20.588837,99.99,10,57715.01096736514,414.80365,0.081788,3,0.259181
27965_6202,269.72699548893576,45.8806625857919,-4.343359,-33.67884,295.37097,295.49203,21.671875,21.232437,99.99,5,57822.60203661863,705.0477,0.016002,0,0.25989
29401_208,268.81780046768927,44.55866280943553,65.28899,70.98674,184.8443,185.06363,21.890625,21.609375,99.99,4,57619.157092266134,397.00903,0.800415,0,0.260527
31371_2770,267.4384727588812,42.8772973552942,2.685436,52.018066,64.84526,65.37973,20.379978,19.646126,99.99,9,57648.39734728831,421.78265,0.024148,0,0.260579
29891_4123,271.1336681048329,44.35043290583043,-34.786808,48.245533,173.82103,173.83195,21.027565,20.819643,99.99,10,57755.0989373466,744.99243,0.071419,3,0.26063
31377_7061,271.6532651472618,43.062312420562826,-25.879053,-63.875957,95.122665,95.20597,22.296875,21.306213,99.99,5,57685.21698385235,361.11447,0.864062,0,0.2631
27026_1916,268.54521015559357,46.59152709607394,-128.0049,-65.01121,39.386845,39.49218,18.714067,18.579144,99.99,8,57716.763048597204,729.9613,0.028547,3,0.264112
25650_929,269.3908037047637,47.558276719628324,28.113184,5.733829,148.8808,148.7495,21.905144,21.263046,99.99,9,57735.41367764455,723.9712,0.07402,0,0.264819
31876_3884,269.10270838107294,42.55584238051076,-39.348145,93.76797,124.856285,124.91318,21.828125,22.0625,99.99,6,57827.38451929452,750.8839,0.623759,0,0.26618
26563_3878,269.17627379808977,46.99195801979566,21.148077,60.0899,105.90242,105.96483,21.53125,20.726156,99.99,6,57769.088344533695,726.9733,0.010108,0,0.268077
31875_388,268.03441833183615,42.469552267969576,70.604706,51.034798,95.114845,95.53129,21.351324,20.073254,99.99,9,57616.459780009565,427.7726,0.055261,0,0.268201
27495_2488,270.3019061472466,46.31260169491347,10.889169,73.055275,39.75586,40.15092,20.141165,19.376163,99.99,7,57746.092865074985,738.01184,0.073421,3,0.269562
26104_998,268.4757191222576,47.031965011164004,61.5857,-70.227264,47.116207,48.32686,20.537209,20.154612,99.99,7,57737.12185977566,729.9586,0.751256,2,0.271022
28923_1441,272.6838659034239,44.794266949842196,-46.31763,40.493847,88.9552,89.06562,21.934603,21.509617,99.99,7,57798.69031672672,743.9939,0.658866,0,0.271328
31881_6890,272.6694044399331,42.52931907446604,16.077366,-0.709496,94.41042,94.568405,22.28125,21.060593,99.99,5,57744.61404187558,737.91626,0.960547,0,0.271502
31880_2563,271.9885925816801,42.60042244458783,61.541637,-61.458958,95.37409,95.45692,19.994566,19.572002,99.99,9,57735.06077384183,747.89087,0.013149,0,0.271715
30378_1617,267.98442392080096,43.55941717668955,-18.49527,-23.365017,167.83563,167.94604,21.607,20.89478,99.99,11,57664.49362023725,414.79755,0.019186,0,0.271848
31373_6781,269.2134148009695,42.994649909841975,136.11607,234.21104,584.67834,585.0124,22.140625,21.182669,99.99,3,57662.07132488101,333.996,0.084925,0,0.274016
